round_epochs,val_loss,val_categorical_accuracy,val_fbeta_score,val_fmeasure,loss,categorical_accuracy,fbeta_score,fmeasure,lr,first_neuron,hidden_layers,batch_size,epochs,dropout,weight_regulizer,emb_output_dims,optimizer,losses,activation
200,2.216332197189331,0.0,0.0,0.0,2.2001688480377197,1.0,0.3141361176967621,0.15189871191978455,0.0001,16,4,32,200,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.420487880706787,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.4025209844112396,0.22681701609066554,0.0001,16,6,4,300,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.213085412979126,0.0,0.0,0.0,2.199942111968994,1.0,0.31914886832237244,0.15789471566677094,0.0001,32,3,32,300,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.1938462257385254,0.0,0.0,0.0,2.1976730823516846,1.0,0.3208555579185486,0.15999998152256012,0.0001,32,4,16,200,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.3027782440185547,0.0,0.0,0.0,2.171908106122698,1.0,0.40879435411521364,0.2442731373012066,0.0001,8,5,3,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2139148712158203,0.0,0.0,0.0,2.1993565559387207,0.9285714030265808,0.17857138812541962,0.10714282840490341,0.0001,128,3,32,200,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2251672744750977,0.0,0.0,0.0,2.1965792179107666,1.0,0.36269429326057434,0.1728394627571106,0.0001,32,4,16,200,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.1993894577026367,0.0,0.0,0.0,0.002780953422188759,1.0,0.5263157486915588,0.22680410742759705,0.0001,64,5,32,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2161014080047607,0.0,0.0,0.0,2.195140838623047,0.8571428656578064,0.3333333134651184,0.1764705628156662,0.0001,16,4,16,200,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.319768190383911,0.0,0.0,0.0,2.164525168282645,1.0,0.47327710475240437,0.2862811450447355,0.0001,16,2,2,200,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.256864309310913,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.371477586882455,0.1833776831626892,0.0001,32,5,4,200,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.2034668922424316,0.0,0.0,0.0,2.1940419673919678,1.0,0.4395603835582733,0.22857140004634857,0.0001,4,4,32,100,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.409125804901123,0.0,0.0,0.0,2.1637464250837053,1.0,0.4527472342763628,0.24761903285980225,0.0001,8,4,2,200,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.2391300201416016,0.0,0.0,0.0,2.188802650996617,0.7142857206719262,0.3652792530400412,0.23534795854772841,0.0001,64,3,3,100,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.206021785736084,0.0,0.0,0.0,0.002011238830164075,1.0,0.5472636222839355,0.24719096720218658,0.0001,32,2,32,100,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.371131420135498,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.5056247689894268,0.2771323546767235,0.0001,128,2,3,200,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.2215583324432373,0.0,0.0,0.0,2.193260499409267,0.7142857142857143,0.3964255026408604,0.21945770297731673,0.0001,32,2,4,300,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.2108070850372314,0.0,0.0,0.0,0.0015973219415172935,1.0,0.21739129722118378,0.11111108213663101,0.0001,4,2,128,100,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.201503276824951,0.0,0.0,0.0,0.00038983297417871654,1.0,0.37837836146354675,0.19178079068660736,0.0001,16,5,16,100,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.2210540771484375,0.0,0.0,0.0,2.190641130719866,0.5714285714285714,0.38835617899894714,0.20645930085863387,0.0001,16,2,4,200,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.248548984527588,0.0,0.0,0.0,2.187266860689436,1.0,0.4547618882996695,0.25453512157712666,0.0001,4,6,2,100,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2276480197906494,0.0,0.0,0.0,2.1950393404279436,1.0,0.2971650106566293,0.1818181648850441,0.0001,8,5,3,200,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.213012456893921,0.0,0.0,0.0,2.2002389430999756,1.0,0.058479513972997665,0.03389827162027359,0.0001,16,5,16,300,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
100,2.206174612045288,0.0,0.0,0.0,0.0015714865876361728,1.0,0.5699481964111328,0.27160489559173584,0.0001,16,2,128,100,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.1926276683807373,0.0,0.0,0.0,2.1991474628448486,0.9285714030265808,0.11834317445755005,0.070175401866436,0.0001,4,5,128,300,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.207289695739746,0.0,0.0,0.0,2.1953365802764893,0.9285714030265808,0.5670102834701538,0.268292635679245,0.0001,16,3,16,300,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.209080696105957,0.0,0.0,0.0,2.1995208263397217,0.9285714030265808,0.37037035822868347,0.1538461297750473,0.0001,4,4,32,300,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.227895736694336,0.0,0.0,0.0,0.000960192085975515,1.0,0.49468596066747395,0.32373971598488943,0.0001,16,3,4,100,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2133755683898926,0.0,0.0,0.0,2.1943914890289307,0.7857142686843872,0.47120416164398193,0.227848082780838,0.0001,64,6,16,200,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.212190866470337,0.0,0.0,0.0,2.1957123279571533,1.0,0.37837836146354675,0.19178079068660736,0.0001,128,3,16,300,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.2129838466644287,0.0,0.0,0.0,0.0004377481818664819,1.0,0.3030303120613098,0.1395348757505417,0.0001,128,2,32,300,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.241257667541504,0.0,0.0,0.0,2.1776765414646695,1.0,0.5783917478152684,0.33163262477942873,0.0001,64,4,4,300,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.207392692565918,0.0,0.0,0.0,0.0033759078942239285,1.0,0.4060913622379303,0.18823526799678802,0.0001,4,5,32,100,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.214869260787964,0.0,0.0,0.0,2.2001395225524902,1.0,0.3174602687358856,0.15584413707256317,0.0001,32,6,16,200,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.198578119277954,0.0,0.0,0.0,2.1991677284240723,0.9285714030265808,0.2617800831794739,0.12658226490020752,0.0001,64,3,128,300,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.193962335586548,0.0,0.0,0.0,2.199472665786743,1.0,0.21739129722118378,0.11111108213663101,0.0001,32,5,128,200,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.207028865814209,0.0,0.0,0.0,0.002765333279967308,1.0,0.48128336668014526,0.23999996483325958,0.0001,128,4,16,100,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2025225162506104,0.0,0.0,0.0,2.195582628250122,0.7142857313156128,0.39215683937072754,0.17391301691532135,0.0001,4,3,16,200,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,3.710402250289917,0.0,0.0,0.0,1.404966697902767e-07,1.0,0.5230808194194522,0.30466589225190027,0.0001,128,4,3,100,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,14.967904090881348,0.0,0.0,0.0,2.1334123611450195,1.0,0.4073498717376164,0.23526074630873545,0.0001,32,3,2,100,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.455833911895752,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.349675144468035,0.20678525950227464,0.0001,64,2,2,300,0.28,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2047531604766846,0.0,0.0,0.0,4.810948439626372e-07,1.0,0.2298850566148758,0.1290322244167328,0.0001,4,6,32,300,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.223900079727173,0.0,0.0,0.0,2.1935833351952687,0.7142857228006635,0.256916989173208,0.18367344779627665,0.0001,64,5,3,200,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.204981803894043,0.0,0.0,0.0,2.191328798021589,1.0,0.3414664353643145,0.19259256337370192,0.0001,128,2,4,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.21813702583313,0.0,0.0,0.0,4.955722943122964e-06,1.0,0.5559604253087725,0.2999999650887081,0.0001,128,5,4,200,0.12,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,2.2109880447387695,0.0,0.0,0.0,2.194793224334717,1.0,0.49180325865745544,0.2535210847854614,0.0001,128,2,16,300,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
300,2.2027041912078857,0.0,0.0,0.0,0.0005412751925177872,1.0,0.46632120013237,0.2222222089767456,0.0001,32,2,16,300,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.2121851444244385,0.0,0.0,0.0,2.1965410709381104,0.8571428656578064,0.40816324949264526,0.1904761642217636,0.0001,16,4,128,200,0.24,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
100,2.222576141357422,0.0,0.0,0.0,2.182112557547433,0.5714285714285714,0.520037076302937,0.25785299284117563,0.0001,16,4,4,100,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.688441038131714,0.0,0.0,0.0,2.154604366847447,1.0,0.5588517614773342,0.3072033098765782,0.0001,16,2,4,300,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.186145782470703,1.0,0.7692307233810425,0.3999999463558197,2.1990244388580322,0.9285714030265808,0.26595741510391235,0.13157892227172852,0.0001,128,5,128,200,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.2019572257995605,0.0,0.0,0.0,2.1990370750427246,1.0,0.32608693838119507,0.166666641831398,0.0001,64,5,128,300,0.0,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
300,5.434902667999268,0.0,0.0,0.0,2.094680513654436,1.0,0.5282816993338721,0.3167843776089804,0.0001,128,3,3,300,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.227041244506836,0.0,0.0,0.0,2.178229945046561,0.7142857142857143,0.4581302489553179,0.2634920414005007,0.0001,4,4,2,200,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
300,2.1950788497924805,0.0,0.0,0.0,0.00013695462985197082,1.0,0.28339196954454693,0.158651841538293,0.0001,64,6,4,300,0.2,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
200,2.2016732692718506,0.0,0.0,0.0,2.195143222808838,1.0,0.41025635600090027,0.1927710324525833,0.0001,4,6,16,200,0.08,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
200,2.2039601802825928,0.0,0.0,0.0,2.1971631050109863,1.0,0.3296702802181244,0.17142854630947113,0.0001,4,6,32,200,0.36,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
200,2.205749273300171,0.0,0.0,0.0,0.0011605985928326845,1.0,0.39215683937072754,0.17391301691532135,0.0001,8,3,128,200,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.212050437927246,0.0,0.0,0.0,0.00046694139018654823,1.0,0.27624309062957764,0.1449275016784668,0.0001,8,4,32,300,0.16,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2089128494262695,0.0,0.0,0.0,2.194157123565674,0.9285714030265808,0.49723753333091736,0.26086950302124023,0.0001,16,3,32,300,0.16,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.212822914123535,0.0,0.0,0.0,2.1948869228363037,1.0,0.5581395030021667,0.23300966620445251,0.0001,64,5,16,300,0.32,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function relu at 0x000002311C277378>
300,2.2492451667785645,0.0,0.0,0.0,0.00010464321738774223,1.0,0.45355561801365446,0.2511246736560549,0.0001,64,5,4,300,0.04,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.4149348735809326,0.0,0.0,0.0,1.1920928955078125e-07,1.0,0.4036515120949064,0.23170355654188565,0.0001,16,6,3,300,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,2.291900634765625,0.0,0.0,0.0,2.1725307873317172,1.0,0.4061901569366455,0.2340012602508068,0.0001,32,6,3,100,0.0,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
200,2.1976351737976074,0.0,0.0,0.0,0.0010364815825596452,1.0,0.4901960790157318,0.21739129722118378,0.0001,4,4,16,200,0.28,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
300,2.210871934890747,0.0,0.0,0.0,6.428789447454619e-07,1.0,0.43689319491386414,0.1914893090724945,0.0001,32,6,32,300,0.24,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
200,2.198063373565674,0.0,0.0,0.0,4.5901426346972585e-05,1.0,0.5494505763053894,0.2857142388820648,0.0001,32,5,16,200,0.12,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function tanh at 0x000002311C277400>
300,2.2314963340759277,0.0,0.0,0.0,3.3634157391913633e-06,1.0,0.3743635756628854,0.18676558988434927,0.0001,64,5,4,300,0.08,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.2249343395233154,0.0,0.0,0.0,3.0203185815480538e-05,1.0,0.31914886832237244,0.15789471566677094,0.0001,32,6,16,200,0.32,None,None,<class 'keras.optimizers.RMSprop'>,<function categorical_crossentropy at 0x000002311C23C598>,<function tanh at 0x000002311C277400>
100,3.642937183380127,0.0,0.0,0.0,2.1563894748687744,0.35714285714285715,0.5526484080723354,0.29264065836157116,0.0001,8,5,2,100,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function categorical_crossentropy at 0x000002311C23C598>,<function elu at 0x000002311C277158>
200,2.232349395751953,0.0,0.0,0.0,2.196673631668091,1.0,0.4060913622379303,0.18823526799678802,0.0001,16,5,32,200,0.04,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function elu at 0x000002311C277158>
100,2.247952699661255,0.0,0.0,0.0,2.1788101536887035,0.5,0.5174231401511601,0.2931972507919584,0.0001,16,5,2,100,0.36,None,None,<class 'keras.optimizers.Nadam'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
100,2.225682020187378,0.0,0.0,0.0,2.196544885635376,0.7857142686843872,0.3589743673801422,0.16867466270923615,0.0001,64,5,16,100,0.2,None,None,<class 'keras.optimizers.RMSprop'>,<function logcosh at 0x000002311C23C510>,<function relu at 0x000002311C277378>
